Latitude,Longitude,SST
-58.375,-91.375,4.99
-58.375,-91.125,5.016
-58.375,-90.875,5.072
-58.375,-90.625,5.087
-58.375,-90.375,5.121
-58.375,-90.125,5.151
-58.375,-89.875,5.179
-58.375,-89.625,5.208
-58.375,-89.375,5.241
-58.375,-89.125,5.269
-58.375,-88.875,5.292
-58.375,-88.625,5.321
-58.375,-88.375,5.345
-58.375,-88.125,5.366
-58.375,-87.875,5.383
-58.375,-87.625,5.395
-58.375,-87.375,5.407
-58.375,-87.125,5.413
-58.375,-86.875,5.422
-58.375,-86.625,5.427
-58.375,-86.375,5.44
-58.375,-86.125,5.448
-58.375,-85.875,5.445
-58.375,-85.625,5.453
-58.375,-85.375,5.461
-58.375,-85.125,5.472
-58.375,-84.875,5.478
-58.375,-84.625,5.485
-58.375,-84.375,5.5
-58.375,-84.125,5.508
-58.375,-83.875,5.524
-58.375,-83.625,5.542
-58.375,-83.375,5.556
-58.375,-83.125,5.578
-58.375,-82.875,5.597
-58.375,-82.625,5.613
-58.375,-82.375,5.633
-58.375,-82.125,5.651
-58.375,-81.875,5.668
-58.375,-81.625,5.668
-58.375,-81.375,5.668
-58.375,-81.125,5.666
-58.375,-80.875,5.665
-58.375,-80.625,5.665
-58.375,-80.375,5.665
-58.375,-80.125,5.666
-58.375,-79.875,5.666
-58.375,-79.625,5.667
-58.375,-79.375,5.664
-58.375,-79.125,5.674
-58.375,-78.875,5.686
-58.375,-78.625,5.701
-58.375,-78.375,5.713
-58.375,-78.125,5.722
-58.375,-77.875,5.716
-58.375,-77.625,5.751
-58.375,-77.375,5.753
-58.375,-77.125,5.738
-58.375,-76.875,5.756
-58.375,-76.625,5.736
-58.375,-76.375,5.734
-58.375,-76.125,5.734
-58.375,-75.875,5.715
-58.375,-75.625,5.708
-58.375,-75.375,5.697
-58.375,-75.125,5.687
-58.375,-74.875,5.677
-58.375,-74.625,5.676
-58.375,-74.375,5.65
-58.375,-74.125,5.645
-58.375,-73.875,5.643
-58.375,-73.625,5.625
-58.375,-73.375,5.615
-58.375,-73.125,5.588
-58.375,-72.875,5.58
-58.375,-72.625,5.562
-58.375,-72.375,5.536
-58.375,-72.125,5.518
-58.375,-71.875,5.487
-58.375,-71.625,5.461
-58.375,-71.375,5.436
-58.375,-71.125,5.401
-58.375,-70.875,5.356
-58.375,-70.625,5.307
-58.375,-70.375,5.265
-58.375,-70.125,5.194
-58.375,-69.875,5.11
-58.375,-69.625,4.986
-58.375,-69.375,4.864
-58.375,-69.125,4.798
-58.375,-68.875,4.735
-58.375,-68.625,4.648
-58.375,-68.375,4.571
-58.375,-68.125,4.489
-58.375,-67.875,4.402
-58.375,-67.625,4.26
-58.375,-67.375,4.169
-58.375,-67.125,4.058
-58.375,-66.875,3.951
-58.375,-66.625,3.859
-58.375,-66.375,3.772
-58.375,-66.125,3.69
-58.375,-65.875,3.609
-58.375,-65.625,3.518
-58.375,-65.375,3.44
-58.375,-65.125,3.362
-58.375,-64.875,3.279
-58.375,-64.625,3.201
-58.375,-64.375,3.099
-58.375,-64.125,3.012
-58.375,-63.875,2.925
-58.375,-63.625,2.832
-58.375,-63.375,2.734
-58.375,-63.125,2.645
-58.375,-62.875,2.546
-58.375,-62.625,2.435
-58.375,-62.375,2.35
-58.375,-62.125,2.251
-58.375,-61.875,2.168
-58.375,-61.625,2.06
-58.375,-61.375,1.946
-58.375,-61.125,1.866
-58.375,-60.875,1.773
-58.375,-60.625,1.705
-58.375,-60.375,1.628
-58.375,-60.125,1.569
-58.375,-59.875,1.51
-58.375,-59.625,1.463
-58.375,-59.375,1.413
-58.375,-59.125,1.374
-58.375,-58.875,1.34
-58.375,-58.625,1.298
-58.375,-58.375,1.274
-58.375,-58.125,1.25
-58.375,-57.875,1.226
-58.375,-57.625,1.203
-58.375,-57.375,1.176
-58.375,-57.125,1.139
-58.375,-56.875,1.118
-58.375,-56.625,1.099
-58.375,-56.375,1.083
-58.375,-56.125,1.077
-58.375,-55.875,1.071
-58.375,-55.625,1.064
-58.375,-55.375,1.062
-58.375,-55.125,1.069
-58.375,-54.875,1.076
-58.375,-54.625,1.08
-58.375,-54.375,1.091
-58.375,-54.125,1.092
-58.375,-53.875,1.086
-58.375,-53.625,1.078
-58.375,-53.375,1.065
-58.375,-53.125,1.074
-58.375,-52.875,1.059
-58.375,-52.625,1.034
-58.375,-52.375,1.01
-58.375,-52.125,0.986
-58.375,-51.875,0.96
-58.375,-51.625,0.943
-58.375,-51.375,0.925
-58.375,-51.125,0.917
-58.375,-50.875,0.902
-58.375,-50.625,0.89
-58.375,-50.375,0.882
-58.375,-50.125,0.878
-58.375,-49.875,0.86
-58.375,-49.625,0.843
-58.375,-49.375,0.825
-58.375,-49.125,0.819
-58.375,-48.875,0.809
-58.375,-48.625,0.772
-58.375,-48.375,0.751
-58.375,-48.125,0.752
-58.375,-47.875,0.715
-58.375,-47.625,0.719
-58.375,-47.375,0.688
-58.375,-47.125,0.691
-58.375,-46.875,0.693
-58.375,-46.625,0.685
-58.375,-46.375,0.656
-58.375,-46.125,0.642
-58.375,-45.875,0.629
-58.375,-45.625,0.633
-58.375,-45.375,0.63
-58.375,-45.125,0.603
-58.375,-44.875,0.564
-58.375,-44.625,0.558
-58.375,-44.375,0.558
-58.375,-44.125,0.542
-58.375,-43.875,0.531
-58.375,-43.625,0.513
-58.375,-43.375,0.502
-58.375,-43.125,0.496
-58.375,-42.875,0.489
-58.375,-42.625,0.504
-58.375,-42.375,0.489
-58.375,-42.125,0.487
-58.375,-41.875,0.501
-58.375,-41.625,0.479
-58.375,-41.375,0.482
-58.375,-41.125,0.482
-58.375,-40.875,0.493
-58.375,-40.625,0.497
-58.375,-40.375,0.495
-58.375,-40.125,0.483
-58.375,-39.875,0.466
-58.375,-39.625,0.433
-58.375,-39.375,0.418
-58.375,-39.125,0.404
-58.375,-38.875,0.38
-58.375,-38.625,0.358
-58.375,-38.375,0.357
-58.375,-38.125,0.344
-58.375,-37.875,0.325
-58.375,-37.625,0.35
-58.375,-37.375,0.348
-58.375,-37.125,0.333
-58.375,-36.875,0.363
-58.375,-36.625,0.355
-58.375,-36.375,0.333
-58.375,-36.125,0.327
-58.375,-35.875,0.308
-58.375,-35.625,0.318
-58.375,-35.375,0.309
-58.375,-35.125,0.289
-58.375,-34.875,0.29
-58.375,-34.625,0.287
-58.375,-34.375,0.258
-58.375,-34.125,0.269
-58.375,-33.875,0.234
-58.375,-33.625,0.233
-58.375,-33.375,0.207
-58.375,-33.125,0.185
-58.375,-32.875,0.16
-58.375,-32.625,0.143
-58.375,-32.375,0.109
-58.375,-32.125,0.086
-58.375,-31.875,0.069
-58.375,-31.625,0.02
-58.375,-31.375,-0.017
-58.375,-31.125,-0.075
-58.375,-30.875,-0.114
-58.375,-30.625,-0.151
-58.375,-30.375,-0.186
-58.375,-30.125,-0.251
-58.375,-29.875,-0.289
-58.375,-29.625,-0.347
-58.375,-29.375,-0.414
-58.375,-29.125,-0.472
-58.375,-28.875,-0.538
-58.375,-28.625,-0.589
-58.375,-28.375,-0.643
-58.375,-28.125,-0.678
-58.375,-27.875,-0.71
-58.375,-27.625,-0.735
-58.375,-27.375,-0.755
-58.375,-27.125,-0.77
-58.375,-26.875,-0.771
-58.375,-26.625,-0.765
-58.375,-26.375,-0.73
-58.375,-26.125,-0.696
-58.375,-25.875,-0.64
-58.375,-25.625,-0.56
-58.375,-25.375,-0.482
-58.375,-25.125,-0.403
-58.375,-24.875,-0.335
-58.375,-24.625,-0.29
-58.375,-24.375,-0.197
-58.375,-24.125,-0.154
-58.375,-23.875,-0.09
-58.375,-23.625,-0.043
-58.375,-23.375,-0.012
-58.375,-23.125,0.009
-58.375,-22.875,0.054
-58.375,-22.625,0.069
-58.375,-22.375,0.072
-58.375,-22.125,0.066
-58.375,-21.875,0.058
-58.375,-21.625,0.047
-58.375,-21.375,0.041
-58.375,-21.125,0.029
-58.375,-20.875,0.014
-58.375,-20.625,0
-58.375,-20.375,-0.006
-58.375,-20.125,-0.025
-58.375,-19.875,-0.037
-58.375,-19.625,-0.058
-58.375,-19.375,-0.083
-58.375,-19.125,-0.101
-58.375,-18.875,-0.146
-58.375,-18.625,-0.156
-58.375,-18.375,-0.167
-58.375,-18.125,-0.173
-58.375,-17.875,-0.171
-58.375,-17.625,-0.162
-58.375,-17.375,-0.199
-58.375,-17.125,-0.203
-58.375,-16.875,-0.193
-58.375,-16.625,-0.204
-58.375,-16.375,-0.218
-58.375,-16.125,-0.252
-58.375,-15.875,-0.254
-58.375,-15.625,-0.27
-58.375,-15.375,-0.267
-58.375,-15.125,-0.277
-58.375,-14.875,-0.311
-58.375,-14.625,-0.338
-58.375,-14.375,-0.383
-58.375,-14.125,-0.428
-58.375,-13.875,-0.477
-58.375,-13.625,-0.522
-58.375,-13.375,-0.562
-58.375,-13.125,-0.596
-58.375,-12.875,-0.626
-58.375,-12.625,-0.649
-58.375,-12.375,-0.672
-58.375,-12.125,-0.638
-58.375,-11.875,-0.635
-58.375,-11.625,-0.629
-58.375,-11.375,-0.629
-58.375,-11.125,-0.647
-58.375,-10.875,-0.641
-58.375,-10.625,-0.674
-58.375,-10.375,-0.664
-58.375,-10.125,-0.648
-58.375,-9.875,-0.641
-58.375,-9.625,-0.629
-58.375,-9.375,-0.617
-58.375,-9.125,-0.602
-58.375,-8.875,-0.593
-58.375,-8.625,-0.588
-58.375,-8.375,-0.586
-58.375,-8.125,-0.588
-58.375,-7.875,-0.59
-58.375,-7.625,-0.61
-58.375,-7.375,-0.612
-58.375,-7.125,-0.613
-58.375,-6.875,-0.617
-58.375,-6.625,-0.623
-58.375,-6.375,-0.629
-58.375,-6.125,-0.64
-58.375,-5.875,-0.647
-58.375,-5.625,-0.654
-58.375,-5.375,-0.665
-58.375,-5.125,-0.683
-58.375,-4.875,-0.7
-58.375,-4.625,-0.719
-58.375,-4.375,-0.745
-58.375,-4.125,-0.748
-58.375,-3.875,-0.769
-58.375,-3.625,-0.753
-58.375,-3.375,-0.775
-58.375,-3.125,-0.775
-58.375,-2.875,-0.801
-58.375,-2.625,-0.796
-58.375,-2.375,-0.81
-58.375,-2.125,-0.8
-58.375,-1.875,-0.799
-58.375,-1.625,-0.79
-58.375,-1.375,-0.77
-58.375,-1.125,-0.761
-58.375,-0.875,-0.758
-58.375,-0.625,-0.75
-58.375,-0.375,-0.754
-58.375,-0.125,-0.746
-58.375,0.125,-0.743
-58.375,0.375,-0.735
-58.375,0.625,-0.729
-58.375,0.875,-0.723
-58.375,1.125,-0.72
-58.375,1.375,-0.734
-58.375,1.625,-0.725
-58.375,1.875,-0.727
-58.375,2.125,-0.731
-58.375,2.375,-0.731
-58.375,2.625,-0.731
-58.375,2.875,-0.731
-58.375,3.125,-0.751
-58.375,3.375,-0.753
-58.375,3.625,-0.711
-58.375,3.875,-0.715
-58.375,4.125,-0.678
-58.375,4.375,-0.726
-58.375,4.625,-0.708
-58.375,4.875,-0.73
-58.375,5.125,-0.722
-58.375,5.375,-0.728
-58.375,5.625,-0.699
-58.375,5.875,-0.686
-58.375,6.125,-0.687
-58.375,6.375,-0.691
-58.375,6.625,-0.709
-58.375,6.875,-0.716
-58.375,7.125,-0.752
-58.375,7.375,-0.776
-58.375,7.625,-0.771
-58.375,7.875,-0.776
-58.375,8.125,-0.767
-58.375,8.375,-0.75
-58.375,8.625,-0.735
-58.375,8.875,-0.729
-58.375,9.125,-0.717
-58.375,9.375,-0.745
-58.375,9.625,-0.773
-58.375,9.875,-0.803
-58.375,10.125,-0.82
-58.375,10.375,-0.831
-58.375,10.625,-0.833
-58.375,10.875,-0.839
-58.375,11.125,-0.815
-58.375,11.375,-0.822
-58.375,11.625,-0.814
-58.375,11.875,-0.74
-58.375,12.125,-0.75
-58.375,12.375,-0.752
-58.375,12.625,-0.739
-58.375,12.875,-0.692
-58.375,13.125,-0.712
-58.375,13.375,-0.696
-58.375,13.625,-0.741
-58.375,13.875,-0.743
-58.375,14.125,-0.598
-58.375,14.375,-0.758
-58.375,14.625,-0.753
-58.375,14.875,-0.75
-58.375,15.125,-0.755
-58.375,15.375,-0.761
-58.375,15.625,-0.765
-58.375,15.875,-0.762
-58.375,16.125,-0.766
-58.375,16.375,-0.764
-58.375,16.625,-0.766
-58.375,16.875,-0.763
-58.375,17.125,-0.764
-58.375,17.375,-0.756
-58.375,17.625,-0.757
-58.375,17.875,-0.745
-58.375,18.125,-0.748
-58.375,18.375,-0.744
-58.375,18.625,-0.73
-58.375,18.875,-0.722
-58.375,19.125,-0.671
-58.375,19.375,-0.628
-58.375,19.625,-0.663
-58.375,19.875,-0.665
-58.375,20.125,-0.655
-58.375,20.375,-0.665
-58.375,20.625,-0.604
-58.375,20.875,-0.62
-58.375,21.125,-0.591
-58.375,21.375,-0.559
-58.375,21.625,-0.518
-58.375,21.875,-0.476
-58.375,22.125,-0.43
-58.375,22.375,-0.366
-58.375,22.625,-0.295
-58.375,22.875,-0.227
-58.375,23.125,-0.154
-58.375,23.375,-0.094
-58.375,23.625,-0.033
-58.375,23.875,0.013
-58.375,24.125,0.078
-58.375,24.375,0.127
-58.375,24.625,0.151
-58.375,24.875,0.186
-58.375,25.125,0.206
-58.375,25.375,0.214
-58.375,25.625,0.217
-58.375,25.875,0.214
-58.375,26.125,0.219
-58.375,26.375,0.215
-58.375,26.625,0.217
-58.375,26.875,0.208
-58.375,27.125,0.198
-58.375,27.375,0.178
-58.375,27.625,0.168
-58.375,27.875,0.161
-58.375,28.125,0.149
-58.375,28.375,0.146
-58.375,28.625,0.141
-58.375,28.875,0.129
-58.375,29.125,0.161
-58.375,29.375,0.152
-58.375,29.625,0.158
-58.375,29.875,0.174
-58.375,30.125,0.183
-58.375,30.375,0.199
-58.375,30.625,0.212
-58.375,30.875,0.223
-58.375,31.125,0.222
-58.375,31.375,0.221
-58.375,31.625,0.221
-58.375,31.875,0.227
-58.375,32.125,0.238
-58.375,32.375,0.24
-58.375,32.625,0.242
-58.375,32.875,0.266
-58.375,33.125,0.265
-58.375,33.375,0.286
-58.375,33.625,0.317
-58.375,33.875,0.319
-58.375,34.125,0.319
-58.375,34.375,0.328
-58.375,34.625,0.334
-58.375,34.875,0.344
-58.375,35.125,0.333
-58.375,35.375,0.339
-58.375,35.625,0.341
-58.375,35.875,0.339
-58.375,36.125,0.343
-58.375,36.375,0.216
-58.375,36.625,0.206
-58.375,36.875,0.209
-58.375,37.125,0.269
-58.375,37.375,0.305
-58.375,37.625,0.148
-58.375,37.875,0.138
-58.375,38.125,0.277
-58.375,38.375,0.244
-58.375,38.625,0.18
-58.375,38.875,0.113
-58.375,39.125,0.058
-58.375,39.375,0.002
-58.375,39.625,-0.013
-58.375,39.875,-0.033
-58.375,40.125,-0.039
-58.375,40.375,-0.04
-58.375,40.625,-0.032
-58.375,40.875,-0.034
-58.375,41.125,-0.029
-58.375,41.375,-0.024
-58.375,41.625,-0.016
-58.375,41.875,0.003
-58.375,42.125,0.017
-58.375,42.375,0.028
-58.375,42.625,0.046
-58.375,42.875,0.045
-58.375,43.125,0.06
-58.375,43.375,0.069
-58.375,43.625,0.094
-58.375,43.875,0.112
-58.375,44.125,0.134
-58.375,44.375,0.162
-58.375,44.625,0.29
-58.375,44.875,0.277
-58.375,45.125,0.301
-58.375,45.375,0.302
-58.375,45.625,0.333
-58.375,45.875,0.362
-58.375,46.125,0.394
-58.375,46.375,0.43
-58.375,46.625,0.463
-58.375,46.875,0.497
-58.375,47.125,0.524
-58.375,47.375,0.542
-58.375,47.625,0.566
-58.375,47.875,0.584
-58.375,48.125,0.593
-58.375,48.375,0.598
-58.375,48.625,0.604
-58.375,48.875,0.602
-58.375,49.125,0.601
-58.375,49.375,0.596
-58.375,49.625,0.587
-58.375,49.875,0.578
-58.375,50.125,0.574
-58.375,50.375,0.567
-58.375,50.625,0.562
-58.375,50.875,0.55
-58.375,51.125,0.542
-58.375,51.375,0.539
-58.375,51.625,0.524
-58.375,51.875,0.519
-58.375,52.125,0.511
-58.375,52.375,0.505
-58.375,52.625,0.496
-58.375,52.875,0.481
-58.375,53.125,0.467
-58.375,53.375,0.447
-58.375,53.625,0.427
-58.375,53.875,0.402
-58.375,54.125,0.381
-58.375,54.375,0.362
-58.375,54.625,0.344
-58.375,54.875,0.332
-58.375,55.125,0.324
-58.375,55.375,0.32
-58.375,55.625,0.322
-58.375,55.875,0.321
-58.375,56.125,0.32
-58.375,56.375,0.313
-58.375,56.625,0.303
-58.375,56.875,0.289
-58.375,57.125,0.288
-58.375,57.375,0.282
-58.375,57.625,0.272
-58.375,57.875,0.277
-58.375,58.125,0.28
-58.375,58.375,0.288
-58.375,58.625,0.29
-58.375,58.875,0.302
-58.375,59.125,0.311
-58.375,59.375,0.325
-58.375,59.625,0.353
-58.375,59.875,0.394
-58.375,60.125,0.424
-58.375,60.375,0.458
-58.375,60.625,0.491
-58.375,60.875,0.525
-58.375,61.125,0.548
-58.375,61.375,0.574
-58.375,61.625,0.597
-58.375,61.875,0.617
-58.375,62.125,0.647
-58.375,62.375,0.663
-58.375,62.625,0.673
-58.375,62.875,0.688
-58.375,63.125,0.71
-58.375,63.375,0.74
-58.375,63.625,0.755
-58.375,63.875,0.803
-58.375,64.125,0.832
-58.375,64.375,0.859
-58.375,64.625,0.879
-58.375,64.875,0.892
-58.375,65.125,0.908
-58.375,65.375,0.917
-58.375,65.625,0.947
-58.375,65.875,0.961
-58.375,66.125,0.971
-58.375,66.375,0.967
-58.375,66.625,0.952
-58.375,66.875,0.936
-58.375,67.125,0.908
-58.375,67.375,0.883
-58.375,67.625,0.851
-58.375,67.875,0.789
-58.375,68.125,0.757
-58.375,68.375,0.714
-58.375,68.625,0.671
-58.375,68.875,0.621
-58.375,69.125,0.588
-58.375,69.375,0.544
-58.375,69.625,0.504
-58.375,69.875,0.458
-58.375,70.125,0.427
-58.375,70.375,0.408
-58.375,70.625,0.373
-58.375,70.875,0.354
-58.375,71.125,0.313
-58.375,71.375,0.315
-58.375,71.625,0.296
-58.375,71.875,0.272
-58.375,72.125,0.257
-58.375,72.375,0.226
-58.375,72.625,0.207
-58.375,72.875,0.192
-58.375,73.125,0.182
-58.375,73.375,0.155
-58.375,73.625,0.14
-58.375,73.875,0.103
-58.375,74.125,0.078
-58.375,74.375,0.09
-58.375,74.625,0.047
-58.375,74.875,0.036
-58.375,75.125,0.014
-58.375,75.375,0.014
-58.375,75.625,0.012
-58.375,75.875,0.015
-58.375,76.125,0.023
-58.375,76.375,0.029
-58.375,76.625,0.025
-58.375,76.875,0.033
-58.375,77.125,0.03
-58.375,77.375,0.032
-58.375,77.625,0.063
-58.375,77.875,0.031
-58.375,78.125,0.068
-58.375,78.375,0.035
-58.375,78.625,0.035
-58.375,78.875,0.029
-58.375,79.125,0.027
-58.375,79.375,0.028
-58.375,79.625,0.027
-58.375,79.875,0.032
-58.375,80.125,0.022
-58.375,80.375,0.018
-58.375,80.625,0.015
-58.375,80.875,0.002
-58.375,81.125,-0.01
-58.375,81.375,-0.031
-58.375,81.625,-0.066
-58.375,81.875,-0.068
-58.375,82.125,-0.064
-58.375,82.375,-0.052
-58.375,82.625,-0.026
-58.375,82.875,-0.008
-58.375,83.125,0.02
-58.375,83.375,0.068
-58.375,83.625,0.149
-58.375,83.875,0.214
-58.375,84.125,0.29
-58.375,84.375,0.376
-58.375,84.625,0.467
-58.375,84.875,0.589
-58.375,85.125,0.664
-58.375,85.375,0.792
-58.375,85.625,0.882
-58.375,85.875,0.967
-58.375,86.125,1.025
-58.375,86.375,1.114
-58.375,86.625,1.175
-58.375,86.875,1.234
-58.375,87.125,1.258
-58.375,87.375,1.283
-58.375,87.625,1.278
-58.375,87.875,1.271
-58.375,88.125,1.257
-58.375,88.375,1.25
-58.375,88.625,1.225
-58.375,88.875,1.185
-58.375,89.125,1.21
-58.375,89.375,1.18
-58.375,89.625,1.137
-58.375,89.875,1.117
-58.375,90.125,1.068
-58.375,90.375,1.026
-58.375,90.625,1.003
-58.375,90.875,0.977
-58.375,91.125,0.901
-58.375,91.375,0.868
-58.375,91.625,0.832
-58.375,91.875,0.802
-58.375,92.125,0.782
-58.375,92.375,0.764
-58.375,92.625,0.754
-58.375,92.875,0.73
-58.375,93.125,0.703
-58.375,93.375,0.69
-58.375,93.625,0.676
-58.375,93.875,0.681
-58.375,94.125,0.664
-58.375,94.375,0.662
-58.375,94.625,0.658
-58.375,94.875,0.653
-58.375,95.125,0.651
-58.375,95.375,0.646
-58.375,95.625,0.641
-58.375,95.875,0.634
-58.375,96.125,0.626
-58.375,96.375,0.619
-58.375,96.625,0.608
-58.375,96.875,0.599
-58.375,97.125,0.589
-58.375,97.375,0.571
-58.375,97.625,0.557
-58.375,97.875,0.547
-58.375,98.125,0.527
-58.375,98.375,0.508
-58.375,98.625,0.498
-58.375,98.875,0.479
-58.375,99.125,0.462
-58.375,99.375,0.446
-58.375,99.625,0.432
-58.375,99.875,0.417
-58.375,100.125,0.405
-58.375,100.375,0.402
-58.375,100.625,0.407
-58.375,100.875,0.409
-58.375,101.125,0.415
-58.375,101.375,0.431
-58.375,101.625,0.46
-58.375,101.875,0.489
-58.375,102.125,0.513
-58.375,102.375,0.556
-58.375,102.625,0.592
-58.375,102.875,0.639
-58.375,103.125,0.681
-58.375,103.375,0.748
-58.375,103.625,0.783
-58.375,103.875,0.811
-58.375,104.125,0.828
-58.375,104.375,0.828
-58.375,104.625,0.815
-58.375,104.875,0.798
-58.375,105.125,0.789
-58.375,105.375,0.767
-58.375,105.625,0.756
-58.375,105.875,0.748
-58.375,106.125,0.744
-58.375,106.375,0.738
-58.375,106.625,0.734
-58.375,106.875,0.718
-58.375,107.125,0.732
-58.375,107.375,0.739
-58.375,107.625,0.744
-58.375,107.875,0.763
-58.375,108.125,0.761
-58.375,108.375,0.767
-58.375,108.625,0.779
-58.375,108.875,0.801
-58.375,109.125,0.799
-58.375,109.375,0.819
-58.375,109.625,0.834
-58.375,109.875,0.853
-58.375,110.125,0.877
-58.375,110.375,0.895
-58.375,110.625,0.922
-58.375,110.875,0.947
-58.375,111.125,0.977
-58.375,111.375,1.007
-58.375,111.625,1.039
-58.375,111.875,1.064
-58.375,112.125,1.091
-58.375,112.375,1.122
-58.375,112.625,1.136
-58.375,112.875,1.158
-58.375,113.125,1.197
-58.375,113.375,1.199
-58.375,113.625,1.216
-58.375,113.875,1.238
-58.375,114.125,1.242
-58.375,114.375,1.253
-58.375,114.625,1.261
-58.375,114.875,1.274
-58.375,115.125,1.288
-58.375,115.375,1.298
-58.375,115.625,1.309
-58.375,115.875,1.325
-58.375,116.125,1.341
-58.375,116.375,1.358
-58.375,116.625,1.371
-58.375,116.875,1.389
-58.375,117.125,1.396
-58.375,117.375,1.422
-58.375,117.625,1.412
-58.375,117.875,1.425
-58.375,118.125,1.465
-58.375,118.375,1.465
-58.375,118.625,1.519
-58.375,118.875,1.495
-58.375,119.125,1.531
-58.375,119.375,1.544
-58.375,119.625,1.552
-58.375,119.875,1.554
-58.375,120.125,1.553
-58.375,120.375,1.561
-58.375,120.625,1.586
-58.375,120.875,1.618
-58.375,121.125,1.665
-58.375,121.375,1.69
-58.375,121.625,1.726
-58.375,121.875,1.755
-58.375,122.125,1.778
-58.375,122.375,1.805
-58.375,122.625,1.833
-58.375,122.875,1.863
-58.375,123.125,1.897
-58.375,123.375,1.914
-58.375,123.625,1.936
-58.375,123.875,1.955
-58.375,124.125,1.973
-58.375,124.375,1.991
-58.375,124.625,2.006
-58.375,124.875,2.027
-58.375,125.125,2.045
-58.375,125.375,2.061
-58.375,125.625,2.079
-58.375,125.875,2.097
-58.375,126.125,2.11
-58.375,126.375,2.129
-58.375,126.625,2.156
-58.375,126.875,2.172
-58.375,127.125,2.189
-58.375,127.375,2.203
-58.375,127.625,2.216
-58.375,127.875,2.226
-58.375,128.125,2.244
-58.375,128.375,2.251
-58.375,128.625,2.275
-58.375,128.875,2.283
-58.375,129.125,2.309
-58.375,129.375,2.329
-58.375,129.625,2.347
-58.375,129.875,2.367
-58.375,130.125,2.384
-58.375,130.375,2.399
-58.375,130.625,2.411
-58.375,130.875,2.422
-58.375,131.125,2.433
-58.375,131.375,2.44
-58.375,131.625,2.444
-58.375,131.875,2.447
-58.375,132.125,2.45
-58.375,132.375,2.445
-58.375,132.625,2.441
-58.375,132.875,2.432
-58.375,133.125,2.419
-58.375,133.375,2.405
-58.375,133.625,2.386
-58.375,133.875,2.363
-58.375,134.125,2.331
-58.375,134.375,2.299
-58.375,134.625,2.271
-58.375,134.875,2.252
-58.375,135.125,2.236
-58.375,135.375,2.226
-58.375,135.625,2.223
-58.375,135.875,2.231
-58.375,136.125,2.256
-58.375,136.375,2.265
-58.375,136.625,2.278
-58.375,136.875,2.278
-58.375,137.125,2.282
-58.375,137.375,2.287
-58.375,137.625,2.294
-58.375,137.875,2.3
-58.375,138.125,2.303
-58.375,138.375,2.308
-58.375,138.625,2.315
-58.375,138.875,2.31
-58.375,139.125,2.305
-58.375,139.375,2.289
-58.375,139.625,2.269
-58.375,139.875,2.258
-58.375,140.125,2.239
-58.375,140.375,2.223
-58.375,140.625,2.207
-58.375,140.875,2.189
-58.375,141.125,2.167
-58.375,141.375,2.145
-58.375,141.625,2.119
-58.375,141.875,2.094
-58.375,142.125,2.068
-58.375,142.375,2.037
-58.375,142.625,2.006
-58.375,142.875,1.974
-58.375,143.125,1.936
-58.375,143.375,1.893
-58.375,143.625,1.85
-58.375,143.875,1.801
-58.375,144.125,1.75
-58.375,144.375,1.697
-58.375,144.625,1.645
-58.375,144.875,1.585
-58.375,145.125,1.526
-58.375,145.375,1.467
-58.375,145.625,1.402
-58.375,145.875,1.338
-58.375,146.125,1.284
-58.375,146.375,1.181
-58.375,146.625,1.091
-58.375,146.875,1.052
-58.375,147.125,0.994
-58.375,147.375,0.893
-58.375,147.625,0.898
-58.375,147.875,0.836
-58.375,148.125,0.759
-58.375,148.375,0.735
-58.375,148.625,0.78
-58.375,148.875,0.805
-58.375,149.125,0.805
-58.375,149.375,0.896
-58.375,149.625,0.979
-58.375,149.875,1.099
-58.375,150.125,1.17
-58.375,150.375,1.209
-58.375,150.625,1.274
-58.375,150.875,1.32
-58.375,151.125,1.363
-58.375,151.375,1.402
-58.375,151.625,1.414
-58.375,151.875,1.433
-58.375,152.125,1.448
-58.375,152.375,1.471
-58.375,152.625,1.492
-58.375,152.875,1.519
-58.375,153.125,1.547
-58.375,153.375,1.57
-58.375,153.625,1.605
-58.375,153.875,1.613
-58.375,154.125,1.67
-58.375,154.375,1.699
-58.375,154.625,1.736
-58.375,154.875,1.756
-58.375,155.125,1.797
-58.375,155.375,1.84
-58.375,155.625,1.887
-58.375,155.875,1.937
-58.375,156.125,1.994
-58.375,156.375,2.059
-58.375,156.625,2.126
-58.375,156.875,2.199
-58.375,157.125,2.278
-58.375,157.375,2.371
-58.375,157.625,2.466
-58.375,157.875,2.561
-58.375,158.125,2.653
-58.375,158.375,2.73
-58.375,158.625,2.79
-58.375,158.875,2.826
-58.375,159.125,2.852
-58.375,159.375,2.869
-58.375,159.625,2.887
-58.375,159.875,2.906
-58.375,160.125,2.929
-58.375,160.375,2.969
-58.375,160.625,3.003
-58.375,160.875,3.041
-58.375,161.125,3.1
-58.375,161.375,3.171
-58.375,161.625,3.254
-58.375,161.875,3.352
-58.375,162.125,3.464
-58.375,162.375,3.582
-58.375,162.625,3.713
-58.375,162.875,3.849
-58.375,163.125,3.989
-58.375,163.375,4.12
-58.375,163.625,4.245
-58.375,163.875,4.355
-58.375,164.125,4.448
-58.375,164.375,4.524
-58.375,164.625,4.58
-58.375,164.875,4.643
-58.375,165.125,4.701
-58.375,165.375,4.754
-58.375,165.625,4.812
-58.375,165.875,4.869
