# NOAA Paleoclimatology Program - Paleocean Site Data
# odp1123-tab.txt
# Complete Data
# File Created: 28-Oct-2008
#
#*********************************************************************************
# Please cite the contributor and the original publications when using these data
#*********************************************************************************
#
# Missing Values indicated by '-999'
#
# PI:             Martin Crundwell
# Core/Site:      ODP1123
# Latitude:       41.47.12S	( -41.78667)
# Longitude:      171.29.54W	( -171.4983)
# Water Depth(m): 3290
#
# Publications:
#   Crundwell, M., G. Scott, T. Naish, and L. Carter. 2008. Glacial-interglacial
#     ocean climate variability from planktonic foraminifera during the Mid-Pleistocene
#     transition in the temperate Southwest Pacific, ODP Site 1123.  Palaeogeography,
#     Palaeoclimatology, Palaeoecology, 260(1-2), 202-229.
#------------------
#
# Description & Notes:
#   Southwest Pacific ODP1123 Mid-Pleistocene Transition Foraminiferal SST Data
#   
#
# Variables:
#             depth         Depth (cm)
#             yrBP          radiocarbon years B.P. (Libby half-life; B.P. = 1950)
#             b.digit       Beella digitata count (Count)
#             echin         Echinoid count (Count)
#             fish.te       Fish teeth count (Count)
#             forams-b      Benthic Foraminifers (Count)
#             foramsfrag    Foraminifers Fragments
#             frag-plank%   Fragmentation percent (Planktic foraminifera)
#             g.aequi       Globigerinella aequilateralis (Count)
#             g.bull        Globigerina bulloides (Count)
#             g.calid       Globigerina calida (Count)
#             g.falco       Globigerina falconensis (Count)
#             g.glut        Globigerinita glutinata (Count)
#             g.infla       Globorotalia inflata (Count)
#             g.rub         Globigerinoides ruber (Count)
#             g.sac         Globigerinoides sacculifer (Count)
#             glass/pum     Glass shards/pumice count (Count)
#             hr.hirsu      Hirsutella hirsuta count (Count)
#             hr.scit       Hirsutella scitula count (Count)
#             n.incomp      Neogloboquadrina incompta count (Count)
#             n.pachy       Neogloboquadrina pachyderma (Count)
#             o.univer      Orbulina universa (Count)
#             ostrac        Ostracods count (Count)
#             p.obliq       Pulleniatina obliquiloculata (Count)
#             plank         Planktonic foraminifers (Count)
#             pyr.ag        Pyrite aggregates count (Count)
#             radio         Radiolarians (Count)
#             s.dehisc      Sphaeroidinella dehiscens (Count)
#             spicul        Sponge spicules count (Count)
#             sst-ANN       Sea surface temperature, artificial neural network (C)
#             t.humil       Turborotalita humilis count (Count)
#             t.quinq       Turborotalita quinqueloba count (Count)
#             tr.crass      Truncorotalia crassaformis count (Count)
#             tr.crsula     Truncorotalia crassula count (Count)
#             tr.trunc-l    Truncorotalia Truncatulinoides (left coiling) (Count)
#             tr.trunc-r    Truncorotalia Truncatulinoides (right coiling) (Count)
#
# CORE: ODP1123
depth	yrBP 	b.digit	echin	fish.te	forams-b	foramsfrag	frag-plank%	g.aequi	g.bull	g.calid	g.falco	g.glut	g.infla	g.rub	g.sac	glass/pum	hr.hirsu	hr.scit	n.incomp	n.pachy	o.univer	ostrac	p.obliq	plank	pyr.ag	radio	s.dehisc	spicul	sst-ANN	t.humil	t.quinq	tr.crass	tr.crsula	tr.trunc-l	tr.trunc-r	notes
706	167510	0	2	0	5	251	8.9	0	79	3	0	13	53	0	0	0	0	4	111	12	4	0	0	317	0	5	0	0	13.596	0	18	0	0	20	0	C 1 H 5 106 108
716	169950	0	0	0	9	191	7.1	1	77	0	1	12	44	0	0	0	0	1	121	9	2	0	0	302	0	12	0	0	14.053	0	16	0	0	18	0	C 1 H 5 116 118
726	172390	1	1	0	6	133	5	1	76	0	1	8	46	0	0	0	0	2	133	8	1	0	0	310	0	0	0	0	14.6	0	9	0	0	24	0	C 1 H 5 126 128
736	174830	0	0	0	5	125	4.9	1	41	0	2	18	53	1	0	0	0	3	153	7	0	0	0	301	0	11	0	0	15.488	0	7	0	0	15	0	C 1 H 5 136 138
742	176290	1	0	0	4	89	3.4	2	60	0	2	16	54	0	0	0	0	5	143	5	0	1	0	315	0	16	0	0	15.309	0	8	0	0	19	0	C 1 H 5 142 144
819	177510	0	0	0	1	172	4.6	2	72	0	11	13	68	1	0	0	0	2	237	3	5	0	0	442	1	9	0	0	16.292	0	7	0	0	20	1	B 2 H 4 29 31
830	180200	0	1	0	8	241	5.4	0	112	0	3	23	70	1	0	0	0	5	261	6	4	0	0	523	1	39	0	1	15.249	0	5	0	0	32	1	B 2 H 4 40 42
839	182400	0	1	0	7	129	4.1	0	70	0	1	16	60	0	0	0	0	0	190	5	3	0	0	366	4	22	0	0	15.276	0	6	0	0	14	1	B 2 H 4 49 51
850	185080	0	0	0	10	167	6.2	1	41	0	1	10	49	0	0	1	0	0	192	3	1	0	0	307	1	36	0	0	16.333	0	1	0	0	7	1	B 2 H 4 60 62
865	188740	0	0	0	13	137	5	1	51	0	3	24	52	0	0	0	0	3	136	21	2	0	0	313	2	71	0	0	13.925	0	9	0	0	11	0	B 2 H 4 75 77
870	189960	0	1	0	24	277	9.3	0	37	0	1	8	63	2	0	5	0	0	191	5	0	0	0	313	6	99	0	0	16.247	0	4	0	0	2	0	B 2 H 4 80 82
880	192400	0	1	0	16	270	10.5	0	45	0	2	11	68	0	0	13	0	1	123	6	2	0	0	271	5	56	0	0	14.978	0	6	0	0	7	0	B 2 H 4 90 92
888	194350	0	1	0	29	216	6.7	0	51	0	3	9	103	0	0	54	0	7	138	3	2	0	0	346	2	107	0	0	15.041	0	16	0	0	14	0	B 2 H 4 98 100
899	197040	1	1	0	18	242	8.1	0	29	0	1	7	85	5	0	47	0	5	184	4	0	0	0	325	11	142	0	0	16.913	0	0	1	0	3	0	B 2 H 4 109 111
910	199720	0	2	0	11	201	5.4	0	30	0	4	2	90	3	0	0	0	1	268	6	2	0	0	426	7	22	0	0	16.895	0	4	1	3	11	1	B 2 H 4 120 122
920	202160	0	1	0	13	215	6.9	0	37	0	2	4	86	0	0	1	0	1	200	9	3	0	0	349	5	14	0	0	16.119	0	2	0	2	3	0	B 2 H 4 130 132
943	207750	1	0	1	13	150	4.7	3	44	3	2	0	103	4	0	0	0	0	182	1	7	1	0	369	4	17	0	0	17.791	0	1	0	2	11	5	B 2 H 5 3 5
949	209200	0	0	0	14	165	5.6	3	39	0	6	6	100	4	1	0	0	2	147	0	5	0	0	331	0	14	0	0	17.568	0	1	0	1	13	3	B 2 H 5 9 11
960	211860	0	1	1	14	222	7.2	0	43	0	1	10	86	1	0	0	0	1	175	6	1	1	0	344	4	47	0	3	15.917	0	0	0	0	20	0	B 2 H 5 20 22
969	214030	0	0	0	9	185	5.3	1	86	1	12	10	61	14	0	0	0	1	183	6	2	0	0	406	1	4	0	0	16.837	0	1	0	1	27	0	B 2 H 5 29 31
980	216690	0	0	0	6	126	3.3	1	92	0	22	11	76	7	0	1	0	2	173	3	2	0	0	457	0	18	0	0	16.07	0	5	0	2	59	2	B 2 H 5 40 42
989	218860	0	0	0	4	102	3.8	7	48	0	7	5	76	8	0	1	0	2	120	0	2	0	0	315	1	19	0	0	18.236	0	5	0	1	34	0	B 2 H 5 49 51
1000	221520	0	0	0	6	164	6.1	0	62	0	0	2	77	2	0	21	0	0	144	4	4	0	0	310	2	13	0	0	15.913	0	1	0	0	14	0	B 2 H 5 60 62
1009	223690	0	1	0	5	216	6.3	0	81	0	6	1	98	0	0	2	0	0	189	6	6	0	0	398	0	17	0	0	15.666	0	1	0	0	9	1	B 2 H 5 69 71
1020	226350	2	0	0	6	126	4.7	0	69	0	6	4	94	0	0	4	0	1	114	2	3	0	0	315	2	8	0	0	14.99	0	6	0	0	14	0	B 2 H 5 80 82
1038	230690	0	0	0	14	192	7.1	0	67	0	0	5	100	1	0	0	0	1	113	2	0	1	0	299	0	50	0	0	14.857	0	5	0	0	5	0	B 2 H 5 98 100
1050	233590	0	0	1	4	202	5.3	1	80	0	2	8	69	4	0	0	0	0	265	2	0	0	0	446	0	23	0	0	16.381	0	6	0	0	9	0	B 2 H 5 110 112
1060	236000	0	1	0	5	165	5.3	0	74	0	3	16	51	3	0	0	0	2	198	4	1	0	0	362	0	14	0	0	15.675	0	3	0	0	7	0	B 2 H 5 120 122
1070	238420	0	0	0	3	116	4.3	2	83	0	4	6	117	10	1	0	0	1	85	2	5	0	0	323	0	10	0	1	16.906	0	0	0	0	7	0	B 2 H 5 130 132
1080	240830	1	0	0	1	78	2.4	7	82	0	5	10	104	29	1	0	0	0	119	1	9	0	0	388	0	16	0	1	18.991	0	2	0	0	18	0	B 2 H 5 140 142
1093	243580	1	0	0	5	147	4.9	1	45	1	1	13	80	3	0	1	0	1	175	8	7	0	0	355	0	28	0	0	16.351	0	7	0	0	12	0	B 2 H 6 3 5
1099	244760	0	0	0	11	243	7.8	0	58	0	0	12	69	3	0	0	0	1	161	14	5	1	0	346	2	9	0	0	15.224	0	8	0	0	15	0	B 2 H 6 9 11
1110	246940	0	0	0	8	346	11.4	0	65	1	0	17	96	0	0	0	0	2	106	9	1	0	0	329	0	51	0	0	13.716	0	8	0	0	24	0	B 2 H 6 20 22
1119	248720	1	0	1	10	320	10.9	0	62	0	0	12	75	2	0	0	0	0	129	16	3	0	0	318	0	36	0	0	14.42	0	5	1	0	12	0	B 2 H 6 29 31
1130	250890	2	0	0	4	252	7.1	2	62	1	0	7	54	1	0	0	0	0	255	11	7	0	0	410	2	59	0	0	16.491	0	2	0	0	6	0	B 2 H 6 40 42
1133	260370	0	0	0	6	106	4.3	0	35	0	1	2	96	1	0	2	0	0	145	5	2	0	0	289	2	75	0	0	16.262	0	0	0	0	2	0	C 2 H 2 83 85
1139	252670	0	0	0	3	213	5.3	1	44	0	0	10	64	1	0	0	0	0	327	10	4	0	0	476	1	38	0	0	16.609	0	2	0	0	13	0	B 2 H 6 49 51
1150	254840	0	0	0	2	121	3.8	1	32	0	0	3	60	1	0	0	0	2	262	1	6	0	0	381	2	22	0	0	17.205	0	3	0	0	10	0	B 2 H 6 60 62
1152	264070	0	1	0	10	422	16.3	2	49	0	1	7	113	1	0	506	0	0	72	5	1	1	0	260	1	75	0	0	15.293	0	3	0	0	6	0	C 2 H 2 102 104
1160	256820	1	0	0	6	139	5.2	0	21	0	0	3	58	1	0	0	0	1	202	6	6	0	0	309	0	59	0	0	16.907	0	2	0	0	8	0	B 2 H 6 70 72
1165	266610	0	0	0	7	216	8.6	0	38	0	0	4	89	0	0	0	0	1	120	8	7	0	0	280	7	44	0	0	15.628	0	4	4	0	5	0	C 2 H 2 115 117
1170	258790	0	0	0	4	146	5	0	32	1	2	1	96	1	0	4	0	0	195	7	4	0	0	343	1	94	0	0	16.581	0	3	0	0	1	0	B 2 H 6 80 82
1173	268170	0	0	0	9	250	10.3	0	40	0	0	10	78	0	0	1	0	0	117	9	2	0	0	264	7	108	0	0	14.974	0	0	0	1	7	0	C 2 H 2 123 125
1202	273850	0	1	0	5	283	10.1	1	43	0	0	12	89	0	0	0	0	0	151	5	2	0	0	311	12	88	0	0	15.843	0	2	2	0	4	0	C 2 H 3 2 4
1215	276400	0	0	0	8	260	9.1	0	49	0	0	5	72	0	0	0	0	1	179	3	0	0	0	316	10	116	0	0	15.926	0	2	2	0	3	0	C 2 H 3 15 17
1227	278750	0	1	0	10	254	6.5	1	74	0	1	10	79	1	0	0	0	1	255	8	1	1	0	450	4	52	0	0	15.963	0	2	0	0	17	0	C 2 H 3 27 29
1237	280710	0	1	0	9	168	6.6	0	41	0	3	6	48	0	0	0	0	1	166	9	1	0	0	286	0	30	0	0	15.616	0	2	0	0	7	2	C 2 H 3 37 39
1247	282670	1	0	1	9	185	5.3	1	75	0	10	7	103	0	0	1	0	1	184	3	2	0	0	401	1	17	0	0	15.847	0	0	0	0	14	0	C 2 H 3 47 49
1257	284630	0	0	0	13	156	4.2	5	59	0	2	6	98	5	0	4	0	0	228	5	5	0	0	430	0	15	0	0	17.383	0	0	0	0	17	0	C 2 H 3 57 59
1268	286790	0	0	0	6	100	3.4	0	31	0	3	6	94	1	0	81	0	1	200	3	4	0	0	351	1	13	0	0	16.725	0	0	0	0	8	0	C 2 H 3 68 70
1278	288750	0	0	0	3	160	5.7	0	25	0	1	9	98	2	0	0	0	0	172	4	1	0	0	325	6	23	0	0	16.516	0	2	0	0	10	1	C 2 H 3 78 80
1284	289920	0	0	0	9	119	3.6	0	47	0	2	9	84	1	0	0	0	1	213	5	3	0	0	386	6	17	0	0	16.261	0	0	0	0	20	1	C 2 H 3 84 86
1297	292470	0	0	0	2	163	4.7	0	54	0	4	4	93	1	0	0	0	4	238	3	3	0	0	413	12	19	0	0	16.443	0	2	0	0	7	0	C 2 H 3 97 99
1306	294230	0	0	1	12	138	5.5	1	14	0	0	3	60	1	0	0	0	0	193	3	2	0	0	285	3	30	0	0	17.233	0	0	0	0	7	1	C 2 H 3 106 108
1313	295600	0	0	0	9	203	5.5	0	25	0	0	3	75	4	0	0	0	1	299	6	0	0	0	425	4	39	0	0	17.064	0	0	0	0	11	1	C 2 H 3 113 115
1323	297560	0	0	0	5	117	4.3	0	35	0	0	9	102	1	0	1	0	0	161	4	1	0	0	322	3	28	0	0	16.147	0	0	0	0	9	0	C 2 H 3 123 125
1333	299520	0	0	0	3	96	4	0	43	0	0	12	75	1	0	53	0	3	138	6	0	0	0	283	0	20	0	0	15.427	0	0	0	0	5	0	C 2 H 3 133 135
1343	301480	0	1	0	10	152	5.8	0	33	0	0	6	69	1	0	1	0	0	170	8	1	1	0	297	9	88	0	0	16.075	0	0	0	0	9	0	C 2 H 3 143 145
1357	303970	0	1	0	4	160	5.4	0	42	0	0	6	91	1	0	0	0	1	180	0	4	0	0	345	6	19	0	0	16.627	0	0	0	0	20	0	C 2 H 4 7 9
1368	305890	0	0	0	13	143	5.2	1	30	0	2	1	61	0	0	0	0	0	194	3	5	0	0	313	7	46	0	0	16.991	0	1	0	0	14	1	C 2 H 4 18 20
1372	306590	0	2	0	9	153	5.8	0	14	0	0	2	75	0	0	0	0	0	198	5	2	0	0	303	7	39	0	0	16.852	0	0	0	0	5	2	C 2 H 4 22 24
1381	308160	0	0	0	6	133	3.8	2	47	0	2	7	89	14	0	0	0	0	233	4	3	0	0	417	6	16	0	0	17.726	0	0	0	0	16	0	C 2 H 4 31 33
1398	311120	0	0	0	11	128	4.1	2	27	0	1	4	100	3	0	0	0	0	202	1	2	0	0	368	4	7	0	0	17.425	0	1	0	0	25	0	C 2 H 4 48 50
1400	352160	0	0	1	12	194	6.2	0	44	0	0	18	130	4	0	0	0	1	129	6	2	0	0	354	0	33	0	0	15.734	0	0	0	1	18	1	B 3 H 1 110 112
1402	352950	0	1	0	10	189	6.8	0	47	0	0	5	135	2	0	0	0	0	104	5	1	0	0	313	2	25	0	2	15.434	0	1	0	1	10	2	B 3 H 1 112 113
1410	354940	0	0	0	11	208	8.2	0	59	0	0	1	127	10	0	0	0	0	39	4	6	0	0	279	1	24	0	0	16.912	0	0	1	3	28	1	B 3 H 1 120 124
1417	314440	0	1	1	10	179	5.9	1	18	1	1	0	132	4	0	0	0	0	179	2	5	0	0	349	5	6	0	0	17.756	0	0	0	0	4	2	C 2 H 4 67 69
1421	356920	0	0	1	6	246	8.5	1	50	0	1	20	130	0	0	0	0	1	68	7	4	0	0	325	1	17	0	0	13.875	0	5	0	4	33	1	B 3 H 1 131 135
1427	316180	0	1	0	12	199	6.8	2	10	0	1	3	125	1	0	0	0	0	170	0	9	0	0	327	4	51	0	0	17.961	0	0	0	0	3	3	C 2 H 4 77 79
1430	358900	0	0	0	14	279	9.5	0	54	0	1	12	122	5	0	0	0	2	61	3	2	0	0	319	9	52	0	0	15.012	0	4	2	1	47	3	B 3 H 1 140 144
1438	318100	2	2	1	12	176	6.6	0	6	0	1	2	116	0	0	0	0	0	159	4	2	0	0	300	14	54	0	0	17.017	0	1	0	0	7	0	C 2 H 4 88 90
1440	361090	0	0	1	9	290	9.6	3	49	0	6	7	145	1	0	0	0	0	69	2	2	0	0	331	5	91	0	0	15.982	0	7	0	4	36	0	B 3 H 2 0 5
1447	361480	0	0	0	7	292	10.6	1	31	0	1	11	124	3	0	0	0	0	78	1	3	0	0	302	16	68	0	0	16.28	0	8	0	2	39	0	B 3 H 2 7 9
1448	319840	0	0	1	13	158	5.8	1	8	0	1	2	109	0	0	4	0	0	175	7	1	0	0	306	3	97	0	0	16.909	0	1	0	0	1	0	C 2 H 4 98 100
1452	320540	1	0	1	17	205	7.5	0	3	0	0	2	105	2	0	6	0	0	168	4	2	0	0	297	9	86	0	1	17.343	0	0	0	0	10	0	C 2 H 4 102 104
1454	362870	0	0	0	5	179	7.5	0	31	1	0	6	80	2	0	0	0	0	122	3	0	0	0	271	12	43	0	0	16.306	0	0	0	2	22	2	B 3 H 2 14 16
1462	322290	0	1	0	12	218	7.5	0	12	0	0	2	98	0	0	24	0	1	175	4	1	2	0	323	0	53	0	1	16.819	0	1	0	0	28	1	C 2 H 4 112 114
1464	364860	0	0	1	12	262	9.5	1	31	1	0	8	100	1	0	0	0	1	127	4	1	1	0	300	9	90	0	0	16.384	0	0	0	1	24	0	B 3 H 2 24 26
1472	324030	0	0	0	13	277	9.2	1	30	0	0	6	104	5	0	2	0	1	152	7	9	0	0	328	2	37	0	0	17.259	0	0	0	0	11	2	C 2 H 4 122 124
1474	366840	0	0	0	8	236	8.8	1	25	0	0	1	64	1	0	0	0	0	166	1	6	0	0	298	64	38	0	1	17.374	0	0	0	0	32	1	B 3 H 2 34 36
1484	368830	0	0	0	3	195	7.3	1	47	0	0	5	66	0	0	0	0	1	160	1	1	1	0	307	4	8	0	0	16.337	0	0	0	2	23	0	B 3 H 2 44 46
1488	326820	2	0	0	6	188	7.1	1	29	0	5	4	127	4	0	2	0	0	99	3	7	0	0	300	0	8	0	0	17.392	0	1	0	0	17	1	C 2 H 4 138 140
1494	370810	1	0	1	5	238	5	2	81	2	4	10	106	7	0	0	0	1	314	3	0	0	0	561	5	10	0	0	16.867	0	3	0	0	26	1	B 3 H 2 54 56
1497	328390	1	1	1	2	106	4	3	28	1	2	6	110	18	0	6	0	2	80	1	15	0	1	313	5	8	0	0	19.556	0	1	0	0	44	0	C 2 H 4 147 149
1501	332720	3	0	1	5	91	2.1	11	70	1	7	10	143	38	0	5	0	2	170	7	14	0	0	520	2	13	0	0	19.198	0	2	0	0	40	2	C 2 H 5 1 3
1504	372790	0	0	0	2	158	4.9	3	37	0	0	10	103	12	0	0	0	2	174	2	5	0	0	378	8	21	0	0	18.023	0	0	0	1	29	0	B 3 H 2 64 66
1513	374580	0	0	0	10	191	7.5	0	24	0	1	5	74	4	0	0	0	1	120	3	13	0	0	284	11	75	0	0	17.556	0	1	0	1	34	3	B 3 H 2 73 75
1517	335900	0	0	0	6	170	5.6	2	51	0	0	8	125	0	0	1	0	0	122	5	12	0	0	351	1	24	0	0	16.371	0	4	0	0	22	0	C 2 H 5 17 19
1523	376560	0	1	0	8	182	6.3	2	45	1	2	8	126	1	0	0	0	1	84	4	3	0	0	330	15	49	0	1	15.837	0	6	0	0	47	0	B 3 H 2 83 85
1527	337880	1	0	0	8	136	5.3	2	59	3	0	12	101	0	0	2	0	2	90	5	5	0	0	295	1	3	0	0	15.496	0	3	0	1	11	0	C 2 H 5 27 29
1533	378550	0	0	0	7	265	9.5	0	50	0	0	7	94	4	0	0	0	1	104	3	2	0	0	310	12	5	0	0	15.941	0	1	0	0	41	3	B 3 H 2 93 95
1537	339860	0	0	0	10	160	5.3	1	62	0	0	11	128	0	0	28	0	3	108	9	0	0	0	345	4	73	0	0	14.226	0	7	0	0	14	2	C 2 H 5 37 39
1541	380130	0	0	1	7	229	6.2	1	61	0	1	8	110	0	0	0	0	1	188	3	2	0	0	426	4	21	0	0	16.059	0	0	3	0	47	1	B 3 H 2 101 103
1548	342040	0	1	0	12	131	4.5	0	62	0	0	11	113	0	0	68	0	4	108	6	0	0	0	332	4	66	0	0	14.045	0	8	0	2	18	0	C 2 H 5 48 50
1553	382520	1	0	0	14	282	7.1	6	26	0	0	3	135	1	0	0	0	2	231	5	8	0	0	450	2	32	0	0	17.841	0	0	0	6	24	2	B 3 H 2 113 115
1557	343830	0	0	1	3	106	5	3	78	2	0	24	60	1	0	460	0	3	48	2	0	0	0	248	4	177	0	1	13.985	0	6	0	1	19	1	C 2 H 5 57 59
1563	384500	2	0	1	8	157	3.9	3	74	0	0	8	163	6	0	0	0	2	191	0	4	0	0	471	2	14	0	0	17.115	0	1	0	4	12	1	B 3 H 2 123 125
1567	345810	0	1	1	8	229	8.5	1	50	0	0	7	108	0	0	3	0	0	114	5	3	0	0	301	2	84	0	0	15.502	0	2	0	3	8	0	C 2 H 5 67 69
1573	386480	1	0	0	15	151	4.4	2	24	0	1	1	200	6	0	0	0	0	122	2	9	0	0	398	8	12	0	0	18.263	0	1	0	6	23	0	B 3 H 2 133 135
1576	347600	0	0	0	10	200	7.2	1	29	0	0	5	101	8	0	1	0	1	135	3	2	0	0	310	2	44	0	0	17.574	0	1	0	1	21	2	C 2 H 5 76 78
1584	388670	0	2	1	9	228	7.9	0	14	0	0	1	140	1	0	0	0	0	144	1	2	0	0	323	7	37	0	1	17.18	0	0	0	3	17	0	B 3 H 2 144 146
1587	349780	0	0	0	1	181	6.9	0	39	0	1	3	95	5	0	0	0	2	137	3	2	0	0	302	10	26	0	0	16.835	0	0	0	0	14	1	C 2 H 5 87 89
1593	390510	1	0	0	5	179	6.7	2	29	0	0	7	113	3	0	0	0	0	109	1	7	0	0	306	1	11	0	0	17.545	0	2	0	9	22	1	B 3 H 3 3 5
1597	351760	0	0	0	9	195	6.7	1	40	0	0	10	158	6	0	0	0	1	91	2	4	0	0	330	10	37	0	0	16.992	0	0	0	1	14	2	C 2 H 5 97 99
1603	392560	0	3	1	17	315	10	3	16	1	1	3	128	2	0	0	0	0	146	1	1	2	0	336	9	105	0	3	17.764	0	1	0	5	27	1	B 3 H 3 13 15
1613	394610	0	0	0	24	293	10.6	1	13	0	0	1	107	8	0	0	0	0	127	0	0	0	0	285	13	49	0	0	18.227	0	0	0	4	22	2	B 3 H 3 23 25
1623	396670	0	0	1	9	253	8	4	16	0	1	6	116	10	0	0	0	0	169	5	1	0	0	354	2	22	0	0	18.091	0	1	1	4	16	4	B 3 H 3 33 35
1624	396870	0	0	0	8	222	7.1	1	14	0	0	1	81	24	0	0	0	0	220	4	2	0	0	356	2	6	0	0	18.615	0	0	0	0	9	0	B 3 H 3 34 36
1630	398100	0	0	0	15	297	11.2	0	19	0	0	5	113	14	0	0	0	1	99	3	4	0	0	278	0	16	0	0	18.44	0	0	0	1	10	9	B 3 H 3 40 42
1644	400970	0	2	1	11	213	7.4	3	19	0	0	0	124	13	0	0	0	0	139	2	2	0	0	320	12	4	0	2	18.653	0	0	0	5	7	6	B 3 H 3 54 56
1661	404460	0	0	0	7	263	6.6	4	25	0	1	3	99	37	4	0	0	0	254	3	5	0	0	457	0	10	0	0	18.961	0	0	0	1	12	9	B 3 H 3 71 73
1672	406720	0	0	0	6	178	4	5	44	0	0	11	175	38	0	0	0	0	191	2	15	0	0	523	1	1	0	0	19.263	0	3	0	1	35	3	B 3 H 3 82 84
1683	408970	1	0	2	5	94	2.3	16	39	0	6	21	160	33	0	0	0	0	183	8	9	0	0	500	0	1	0	0	18.964	0	1	0	0	21	2	B 3 H 3 93 95
1698	412050	1	0	0	6	108	3.1	3	55	0	1	6	145	9	0	0	0	3	155	3	14	0	0	415	0	2	0	0	17.923	0	1	0	0	16	3	B 3 H 3 108 110
1702	412870	0	0	1	6	138	4.2	5	49	0	2	10	138	0	0	0	0	4	156	3	3	0	0	387	2	2	0	0	16.958	0	1	0	0	16	0	B 3 H 3 112 114
1712	414920	0	0	0	8	143	5.1	0	61	0	0	12	129	0	0	0	0	2	88	10	0	0	0	322	0	1	0	0	13.304	0	5	0	1	13	1	B 3 H 3 122 124
1722	416970	1	0	0	7	105	3.7	0	85	0	1	13	157	0	0	0	0	0	51	7	0	0	0	334	3	12	0	0	12.037	0	5	0	0	14	0	B 3 H 3 132 134
1733	419230	0	0	0	11	161	5.4	0	104	0	0	12	142	0	0	0	0	1	53	11	0	0	0	338	0	14	0	0	11.591	0	6	0	1	8	0	B 3 H 3 143 145
1743	421420	0	0	0	5	204	7.4	0	100	0	0	10	111	0	0	0	0	0	75	3	0	0	0	315	1	50	0	0	12.802	0	8	0	0	8	0	B 3 H 4 3 5
1753	423620	0	0	0	11	105	4.3	0	90	1	0	13	96	0	0	0	0	0	58	7	0	0	0	282	1	9	0	0	12.204	0	7	0	2	8	0	B 3 H 4 13 15
1763	425830	0	0	0	9	182	6.1	0	89	0	0	5	119	0	0	0	0	0	106	6	0	0	0	340	0	50	0	0	13.729	0	5	0	2	7	1	B 3 H 4 23 25
1773	428040	0	0	0	7	139	4.4	0	94	0	0	12	161	0	0	0	0	0	71	16	0	0	0	369	2	46	0	0	11.811	0	11	0	0	4	0	B 3 H 4 33 35
1783	430240	0	0	0	4	133	4.9	0	103	0	0	18	122	0	0	0	0	0	45	9	0	0	0	320	0	24	0	0	11.372	0	8	0	4	11	0	B 3 H 4 43 45
1793	432450	0	0	0	5	107	3.3	0	113	0	0	15	124	1	0	0	0	1	98	5	0	0	0	381	4	28	0	0	13.106	0	9	0	2	12	1	B 3 H 4 53 55
1803	434660	0	0	0	4	153	5.7	0	78	0	0	4	98	0	0	0	0	1	110	6	1	0	0	315	1	34	0	0	14.04	0	8	0	0	7	2	B 3 H 4 63 65
1811	436420	0	0	0	4	147	4.9	0	76	0	0	5	121	1	0	0	0	0	129	2	1	1	0	353	6	75	0	0	15.103	0	1	0	0	17	0	B 3 H 4 71 73
1821	438630	0	0	0	1	156	5.4	2	53	0	0	7	146	0	0	0	0	2	111	3	2	0	0	338	5	64	0	0	15.84	0	2	0	0	9	1	B 3 H 4 81 83
1829	440400	1	0	2	7	229	7.2	0	34	0	0	4	195	1	0	0	0	0	101	0	1	0	0	363	1	20	0	0	16.061	0	4	0	1	21	0	B 3 H 4 88 90
1832	441060	0	0	0	11	193	7	0	33	0	0	5	175	0	0	0	0	0	79	4	0	0	0	308	2	16	0	0	14.946	0	0	0	0	12	0	B 3 H 4 92 94
1839	442600	0	0	0	18	311	7.4	0	78	1	3	17	186	2	0	0	0	1	142	11	1	0	0	466	0	11	0	0	14.603	0	0	0	0	24	0	B 3 H 4 98 100
1849	444800	0	1	0	9	199	6.6	0	66	0	0	7	155	3	0	0	0	1	78	8	0	0	0	343	0	17	0	1	14.179	0	0	0	1	24	0	B 3 H 4 108 110
1859	447000	0	0	0	14	219	6.7	0	111	0	0	9	128	5	0	0	0	1	86	2	1	0	0	366	0	10	0	0	14.507	0	1	0	2	20	0	B 3 H 4 118 120
1869	449200	0	0	0	8	281	6.2	0	168	0	7	14	144	2	0	0	0	2	138	8	1	0	0	521	4	39	0	2	13.542	0	7	0	3	26	1	B 3 H 4 128 130
1879	451400	0	0	0	2	110	3.9	0	79	2	0	8	97	1	0	0	0	2	120	5	2	0	0	335	0	4	0	0	14.997	0	3	0	1	15	0	B 3 H 4 138 140
1889	453600	0	0	1	3	211	6.1	0	93	0	0	4	151	4	0	0	0	0	125	13	2	0	0	403	3	32	0	0	14.535	0	1	0	1	8	1	B 3 H 4 148 150
1899	455800	0	0	0	12	180	5.3	0	78	0	3	11	124	0	0	0	0	0	151	5	0	0	0	392	2	8	0	0	14.605	0	8	1	4	7	0	B 3 H 5 8 10
1909	458100	0	0	0	4	146	4.8	1	72	0	9	11	87	0	0	0	0	1	150	9	0	0	0	358	10	14	0	0	14.975	0	1	0	1	15	1	B 3 H 5 18 20
1919	460300	0	0	0	7	221	5.2	0	39	0	0	8	122	2	0	0	0	3	283	7	0	0	0	501	0	0	0	0	16.516	0	3	0	2	32	0	B 3 H 5 28 30
1929	462500	1	0	0	14	167	4.6	0	35	1	6	11	102	0	0	0	0	0	196	6	2	0	0	421	6	10	0	0	16.164	0	1	0	18	40	2	B 3 H 5 38 40
